score,SMILES,Name,idx,cycle
0.896,CC(=O)Nc1ccc2nc(CC(N)=O)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_901948,83,0
0.894,N=C1NCCN1Cc1nc2cn[nH]c2c(=O)n1C1CN(CCO)C1,26895189_82601602_1483569,83,0
0.892,CC(=O)Nc1ccc2nc(CC(N)=O)n(C(=O)[C@H]3CCN3)c(=O)c2c1,4640612_13375224_901948,83,0
0.886,CC(=O)Nc1ccc2nc(CNC=O)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_1733657,83,0
0.886,CC(=O)Nc1ccc2nc([C@@H](O)CN)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_2034711,83,0
0.884,N=C1NCCN1Cc1nc2nsnc2c(=O)n1C1CN(CCO)C1,17327931_82601602_1483569,83,0
0.884,CC(=O)Nc1ccc2nc(CNC=O)n(C[C@H]3COC[C@@H]3O)c(=O)c2c1,4640612_76570824_1733657,83,0
0.883,N=C1NCCN1Cc1nc2[nH]ncc2c(=O)n1C1CN(CCO)C1,5116952_82601602_1483569,83,0
0.882,N=C1NCCN1Cc1nc2nonc2c(=O)n1C1CN(CCO)C1,967421_82601602_1483569,83,0
0.882,CC(=O)Nc1ccc2nc([C@@H](N)[C@H](C)O)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_1747072,83,0
0.88,Cn1cnc2c(=O)n(C3CN(CCO)C3)c(CN3CCNC3=N)nc21,3985038_82601602_1483569,83,0
0.879,CC(=O)Nc1ccc2nc(CNC=O)n(C(=O)[C@H]3CCN3)c(=O)c2c1,4640612_13375224_1733657,83,0
0.879,CC(=O)Nc1ccc2nc(C(O)O)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_6660936,83,0
0.878,CC(=O)Nc1ccc2nc([C@@H](N)[C@@H](C)O)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_895103,83,0
0.878,CC(=O)Nc1ccc2nc([C@@H](O)[C@@H](C)O)n(Cc3c[nH]c(=O)[nH]c3=O)c(=O)c2c1,4640612_20417224_1695855,83,0
0.877,CC(=O)Nc1ccc2nc(CC(N)=O)n(CC[C@H](O)CO)c(=O)c2c1,4640612_34273813_901948,83,0
