score,SMILES,Name,idx,cycle
0.99,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n(-c3nnn(C)n3)c(=O)c12,3349006_16954943_2560808,47,0
0.974,NC(=O)[C@H](N)CCc1nc2cnn(CC(F)F)c2c(=O)n1-c1nc[nH]c(=O)n1,223249297_12358729_2560808,47,0
0.974,COc1cncc2nc(CC[C@@H](N)C(N)=O)n(-c3nnn(C)n3)c(=O)c12,35270322_16954943_2560808,47,0
0.968,Cc1nsc2nc(CNC(=O)[C@@H](C)N)n(-c3nnn(C)n3)c(=O)c12,3349006_16954943_1575492,47,0
0.965,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,3349006_12358729_2560808,47,0
0.963,COc1ccc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@@H](O)CN)nc2c1,1604577_967278_2034711,47,0
0.961,Cn1ncc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c21,2534273_12358729_2560808,47,0
0.959,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3nnn(C)c3c2=O)n1,104643604_16954943_2560808,47,0
0.956,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cnn(CC(F)F)c3c2=O)n1,223249297_16954943_2560808,47,0
0.953,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n(-c3ncn(CCO)n3)c(=O)c12,3349006_19088805_2560808,47,0
0.952,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2cnn(C)c2c1=O,2534273_399478_2560808,47,0
0.951,COc1ccc2c(=O)n(C3=NC(=O)CN3C)c([C@@H](O)CN)nc2c1,1604577_967189_2034711,47,0
0.95,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cnccc3c2=O)n1,165882_16954943_2560808,47,0
0.95,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2nccc(C)c2c1=O,2585537_399478_2560808,47,0
0.949,COc1cncc2nc(CNC(=O)[C@@H](C)N)n(-c3nnn(C)n3)c(=O)c12,35270322_16954943_1575492,47,0
0.948,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2cnn(CC(F)F)c2c1=O,223249297_399478_2560808,47,0
0.946,COc1ccc2c(=O)n(-c3nc[nH]c(=O)n3)c([C@@H](O)CN)nc2c1,1604577_12358729_2034711,47,0
0.946,COC(=O)c1ccc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@@H](O)CN)nc2c1,14985559_967278_2034711,47,0
0.946,COc1ccc2c(=O)n(-c3nnn(C)n3)c([C@@H](O)CN)nc2c1,1604577_16954943_2034711,47,0
0.945,Cc1ccnc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,2585537_12358729_2560808,47,0
0.945,COc1cncc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,35270322_12358729_2560808,47,0
0.945,NC(=O)[C@H](N)CCc1nc2ccccc2c(=O)n1-c1nc[nH]c(=O)n1,47985_12358729_2560808,47,0
0.944,Cn1cnc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c21,77271318_12358729_2560808,47,0
0.944,COc1cc2nc(C3(O)CNC3)n(-c3nnn(C)n3)c(=O)c2cn1,95635282_16954943_95532446,47,0
0.942,Cc1nsc2nc(C[C@@H](O)CN)n(-c3nnn(C)n3)c(=O)c12,3349006_16954943_901811,47,0
0.941,NC[C@H](O)c1nc2cc3c(cc2c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1)OCO3,3888941_967278_2034711,47,0
0.941,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2cnn(C(C)C)c2c1=O,223249126_399478_2560808,47,0
0.941,C[C@@H](N)C(=O)NCc1nc2nnn(C)c2c(=O)n1-c1nnn(C)n1,104643604_16954943_1575492,47,0
0.94,CC(C)n1ncc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c21,223249126_12358729_2560808,47,0
0.94,COCc1ncc2c(=O)n(-c3nnn(C)n3)c(C3(O)CNC3)nc2n1,95883519_16954943_95532446,47,0
0.939,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2snc(C)c2c1=O,3349006_399478_2560808,47,0
0.937,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cncnc3c2=O)n1,11804330_16954943_2560808,47,0
0.937,Cn1nnc(-n2c(C3(O)CNC3)nc3cc4c(cc3c2=O)OCO4)n1,3888941_16954943_95532446,47,0
0.936,CC(C)n1ncc2nc(CN(C)C(=O)CN)n(C3=NC(=O)CN3C)c(=O)c21,223249126_967189_1742265,47,0
0.935,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2ncn(C)c2c1=O,77271318_399478_2560808,47,0
0.935,COC(=O)[C@@H](O)Cc1nc2snc(C)c2c(=O)n1-c1nnn(C)n1,3349006_16954943_14585673,47,0
0.934,COc1cncc2nc([C@@H](C)NC(=O)CN)n(-c3nnn(C)n3)c(=O)c12,35270322_16954943_1605215,47,0
0.934,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cnn(C)c3c2=O)n1,2534273_16954943_2560808,47,0
0.933,CN(Cc1nc2cnn(CC(F)F)c2c(=O)n1C(=N)CO)C(=O)CN,223249297_4682886_1742265,47,0
0.933,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cnc(Cl)nc3c2=O)n1,144544129_16954943_2560808,47,0
0.933,NC(=O)[C@H](N)CCc1nc2nscc2c(=O)n1-c1nc[nH]c(=O)n1,22861807_12358729_2560808,47,0
0.933,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3ccnnc3c2=O)n1,19854095_16954943_2560808,47,0
0.933,COc1cncc2nc(CC[C@@H](N)C(N)=O)n(-c3c(C)[nH]c(=O)[nH]c3=O)c(=O)c12,35270322_399478_2560808,47,0
0.932,Cc1n[nH]c2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,39083103_12358729_2560808,47,0
0.932,Cc1nsc2nc(CNC(=O)[C@@H](C)N)n(-c3nc[nH]c(=O)n3)c(=O)c12,3349006_12358729_1575492,47,0
0.932,NC(=O)[C@H](N)CCc1nc2cccnc2c(=O)n1-c1nc[nH]c(=O)n1,330903_12358729_2560808,47,0
0.931,COCc1ncc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c(C3(O)CNC3)nc2n1,95883519_967278_95532446,47,0
0.931,COC(=O)[C@@H](N)Cc1nc2snc(C)c2c(=O)n1-c1nnn(C)n1,3349006_16954943_1709620,47,0
0.93,C[C@@H](N)C(=O)NCc1nc2cnn(CC(F)F)c2c(=O)n1-c1nc[nH]c(=O)n1,223249297_12358729_1575492,47,0
0.93,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3ncncc3c2=O)n1,967326_16954943_2560808,47,0
0.93,C[C@@H](N)C(=O)NCc1nc2cnccc2c(=O)n1-c1nnn(C)n1,165882_16954943_1575492,47,0
0.93,Cn1nnc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c21,104643604_12358729_2560808,47,0
0.93,COC(=O)[C@@H](O)Cc1nc2snc(C)c2c(=O)n1-c1nc[nH]c(=O)n1,3349006_12358729_14585673,47,0
0.93,COc1ccc2c(=O)n(C3=NC(=O)CN3C)c(C3(O)CNC3)nc2c1,1604577_967189_95532446,47,0
0.929,NC(=O)[C@H](N)CCc1nc2cccc(C(=O)O)c2c(=O)n1-c1nc[nH]c(=O)n1,389579_12358729_2560808,47,0
0.929,COc1ccc2nc([C@@H](O)CN)n(-c3cc(=O)[nH]c(=O)[nH]3)c(=O)c2c1,1715572_967278_2034711,47,0
0.929,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2nnn(C)c2c1=O,104643604_399478_2560808,47,0
0.929,C[C@@H](N)C(=O)NCc1nc2ccccc2c(=O)n1-c1nnn(C)n1,47985_16954943_1575492,47,0
0.928,CC(C)n1ncc2nc(CC[C@@H](N)C(N)=O)n(-c3nnn(C)n3)c(=O)c21,223249126_16954943_2560808,47,0
0.928,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cccnc3c2=O)n1,330903_16954943_2560808,47,0
0.928,COc1ccc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@@H](O)CN)nc2c1OC,36404812_967278_2034711,47,0
0.927,C[C@@H](N)C(=O)NCc1nc2cnn(C)c2c(=O)n1-c1nnn(C)n1,2534273_16954943_1575492,47,0
0.927,Cc1cc2nc(C3(O)CNC3)n(-c3nnn(C)n3)c(=O)c2cn1,34337536_16954943_95532446,47,0
0.927,C[C@@H](NC(=O)CN)c1nc2cnn(CC(F)F)c2c(=O)n1C(=N)CO,223249297_4682886_1605215,47,0
0.927,NC(=O)[C@H](N)CCc1nc2ccncc2c(=O)n1-c1nc[nH]c(=O)n1,333065_12358729_2560808,47,0
0.927,Cn1cc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c2n1,2534276_12358729_2560808,47,0
0.926,Cn1nnc(-n2c(C3(O)CNC3)nc3cc(F)ncc3c2=O)n1,95707580_16954943_95532446,47,0
0.926,C[C@@H](N)C(=O)NCc1nc2cnn(C)c2c(=O)n1-c1nc[nH]c(=O)n1,2534273_12358729_1575492,47,0
0.925,C[C@@H](NC(=O)CN)c1nc2cnn(CC(F)F)c2c(=O)n1-c1nc[nH]c(=O)n1,223249297_12358729_1605215,47,0
0.925,Cc1cc2nc([C@@H](O)CN)n(-c3cc(=O)[nH]c(=O)[nH]3)c(=O)c2cc1O,96028999_967278_2034711,47,0
0.925,Cc1cc2c(=O)n(-c3nnn(C)n3)c(CNC(=O)[C@@H](C)N)nc2cn1,39066258_16954943_1575492,47,0
0.925,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3nnccc3c2=O)n1,4202687_16954943_2560808,47,0
0.925,COc1ccc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@H](N)CN)nc2c1,1604577_967278_19363627,47,0
0.924,COC(=O)[C@@H](O)Cc1nc2cnn(C)c2c(=O)n1-c1nc[nH]c(=O)n1,2534273_12358729_14585673,47,0
0.924,COCc1ncc2c(=O)n(C3=NC(=O)CN3C)c(C3(O)CNC3)nc2n1,95883519_967189_95532446,47,0
0.924,COc1cc2nc([C@H](N)CN)n(-c3nnn(C)n3)c(=O)c2cn1,95635282_16954943_19363627,47,0
0.924,Cc1cc2nc([C@@H](O)CN)n(C3=NC(=O)CN3C)c(=O)c2cn1,34337536_967189_2034711,47,0
0.923,COC(=O)c1ccc2c(=O)n(-c3nnn(C)n3)c(C3(O)CNC3)nc2c1,14985559_16954943_95532446,47,0
0.923,Cc1ccnc2nc(CC[C@@H](N)C(N)=O)n(-c3nnn(C)n3)c(=O)c12,2585537_16954943_2560808,47,0
0.923,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3ccncc3c2=O)n1,333065_16954943_2560808,47,0
0.922,CN(Cc1nc2cnn(CC(F)F)c2c(=O)n1C(=O)CO)C(=O)CN,223249297_4692578_1742265,47,0
0.922,Cc1nsc2nc(C[C@@H](O)CN)n(-c3nc[nH]c(=O)n3)c(=O)c12,3349006_12358729_901811,47,0
0.922,COC(=O)c1ccc2c(=O)n(C3=NC(=O)CN3C)c(C3(O)CNC3)nc2c1,14985559_967189_95532446,47,0
0.922,NC[C@H](O)c1nc2ccccc2c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,47985_967278_2034711,47,0
0.921,Cc1nsc2nc(CN(C)C(=O)CN)n(-c3nc[nH]c(=O)n3)c(=O)c12,3349006_12358729_1742265,47,0
0.921,COC(=O)[C@@H](N)Cc1nc2nn(C)cc2c(=O)n1-c1nnn(C)n1,35937644_16954943_1709620,47,0
0.921,NC(=O)[C@H](N)CCc1nc2nsnc2c(=O)n1-c1nc[nH]c(=O)n1,17327931_12358729_2560808,47,0
0.921,Cn1ncc2c(=O)n(CCN(CCO)CCO)c(Cc3n[nH]c(=O)[nH]3)nc21,19850925_19365633_19089113,47,0
0.921,Cc1ccc2c(=O)n(C3=NC(=O)CN3C)c([C@@H](O)CN)nc2n1,2585538_967189_2034711,47,0
0.921,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2ccncc2c1=O,333065_399478_2560808,47,0
0.921,COc1ccc2c(=O)n(-c3nnn(C)n3)c(C3(O)CNC3)nc2c1,1604577_16954943_95532446,47,0
0.921,NC[C@H](O)c1nc2cc(O)ccc2c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,13352602_967278_2034711,47,0
0.921,O=c1cc(-n2c(C3(O)CNC3)nc3cc4c(cc3c2=O)OCO4)[nH]c(=O)[nH]1,3888941_967278_95532446,47,0
0.92,Cc1cc2c(=O)n(-c3nc[nH]c(=O)n3)c(CC[C@@H](N)C(N)=O)nc2cn1,39066258_12358729_2560808,47,0
0.92,C[C@@H](N)C(=O)NCc1nc2ccccc2c(=O)n1-c1nc[nH]c(=O)n1,47985_12358729_1575492,47,0
0.92,CC(C)n1ncc2nc(CN(C)C(=O)CN)n(-c3nc[nH]c(=O)n3)c(=O)c21,223249126_12358729_1742265,47,0
0.919,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CNC(=O)[C@@H](C)N)nc2snc(C)c2c1=O,3349006_399478_1575492,47,0
0.919,COc1ccc2nc(C3(O)CNC3)n(C3=NC(=O)CN3C)c(=O)c2c1,1715572_967189_95532446,47,0
0.919,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CNC(=O)CCN)nc2ccccc2c1=O,47985_399478_1575546,47,0
0.919,COc1cc(OC)c2c(=O)n(-c3nnn(C)n3)c(C3(O)CNC3)nc2c1,21994738_16954943_95532446,47,0
0.99,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n(-c3nnn(C)n3)c(=O)c12,3349006_16954943_2560808,47,1
0.974,NC(=O)[C@H](N)CCc1nc2cnn(CC(F)F)c2c(=O)n1-c1nc[nH]c(=O)n1,223249297_12358729_2560808,47,1
0.974,COc1cncc2nc(CC[C@@H](N)C(N)=O)n(-c3nnn(C)n3)c(=O)c12,35270322_16954943_2560808,47,1
0.968,Cc1nsc2nc(CNC(=O)[C@@H](C)N)n(-c3nnn(C)n3)c(=O)c12,3349006_16954943_1575492,47,1
0.965,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,3349006_12358729_2560808,47,1
0.963,COc1ccc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@@H](O)CN)nc2c1,1604577_967278_2034711,47,1
0.961,Cn1ncc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c21,2534273_12358729_2560808,47,1
0.959,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3nnn(C)c3c2=O)n1,104643604_16954943_2560808,47,1
0.956,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cnn(CC(F)F)c3c2=O)n1,223249297_16954943_2560808,47,1
0.953,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n(-c3ncn(CCO)n3)c(=O)c12,3349006_19088805_2560808,47,1
0.952,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2cnn(C)c2c1=O,2534273_399478_2560808,47,1
0.951,COc1ccc2c(=O)n(C3=NC(=O)CN3C)c([C@@H](O)CN)nc2c1,1604577_967189_2034711,47,1
0.95,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2nccc(C)c2c1=O,2585537_399478_2560808,47,1
0.95,Cn1nnc(-n2c(CC[C@@H](N)C(N)=O)nc3cnccc3c2=O)n1,165882_16954943_2560808,47,1
0.949,COc1cncc2nc(CNC(=O)[C@@H](C)N)n(-c3nnn(C)n3)c(=O)c12,35270322_16954943_1575492,47,1
0.948,Cc1[nH]c(=O)[nH]c(=O)c1-n1c(CC[C@@H](N)C(N)=O)nc2cnn(CC(F)F)c2c1=O,223249297_399478_2560808,47,1
0.946,COc1ccc2c(=O)n(-c3nnn(C)n3)c([C@@H](O)CN)nc2c1,1604577_16954943_2034711,47,1
0.946,COC(=O)c1ccc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@@H](O)CN)nc2c1,14985559_967278_2034711,47,1
0.946,COc1ccc2c(=O)n(-c3nc[nH]c(=O)n3)c([C@@H](O)CN)nc2c1,1604577_12358729_2034711,47,1
0.945,COc1cncc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,35270322_12358729_2560808,47,1
0.945,Cc1ccnc2nc(CC[C@@H](N)C(N)=O)n(-c3nc[nH]c(=O)n3)c(=O)c12,2585537_12358729_2560808,47,1
0.945,NC(=O)[C@H](N)CCc1nc2ccccc2c(=O)n1-c1nc[nH]c(=O)n1,47985_12358729_2560808,47,1
