score,SMILES,Name,idx,cycle
0.987,COCc1ncc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(C(O)O)nc2n1,95883519_4301264_6660936,49,0
0.976,COC(=O)c1ccc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(C(O)O)nc2c1,14985559_4301264_6660936,49,0
0.966,O=c1c2nnn(C3COC3)c2nc([C@@H](O)CCO)n1CC[C@H](O)CO,256054523_34273813_2559503,49,0
0.963,O=CNCc1nc2c(nnn2C2COC2)c(=O)n1CC[C@@H](O)CO,256054523_34273814_1733657,49,0
0.962,O=C1NCCC[C@@H]1C(=O)n1c(C(O)O)nc2nc(CO)ncc2c1=O,40543678_5382647_6660936,49,0
0.958,COCc1ncc2c(=O)n(C(=O)[C@@H]3CNCCO3)c(C(O)O)nc2n1,95883519_19686020_6660936,49,0
0.954,COCc1ncc2c(=O)n(C(=O)[C@H]3CCCNC3=O)c(C(O)O)nc2n1,95883519_5382647_6660936,49,0
0.95,COC(=O)c1ccc2c(=O)n(C(=O)[C@H]3NCCNC3=O)c(C(O)O)nc2c1,14985559_215366323_6660936,49,0
0.949,CNC(=O)c1n[nH]c(-n2c(CNC=O)nc3c(nnn3C3COC3)c2=O)n1,256054523_19844301_1733657,49,0
0.946,O=c1c2nnn(C3COC3)c2nc(CNCCO)n1CC[C@H](O)CO,256054523_34273813_1733659,49,0
0.943,COC(=O)c1ccc2nc(C(O)O)n(Cc3nnn[nH]3)c(=O)c2c1,14985552_5183370_6660936,49,0
0.942,COc1cc(OC)c2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(C(O)O)nc2c1,21994738_4301264_6660936,49,0
0.942,NC[C@H](O)Cc1nc2c(nnn2C2COC2)c(=O)n1C(=O)NCCO,256054523_1587868_901811,49,0
0.941,O=CNCc1nc2c(nnn2C2COC2)c(=O)n1CC[C@H](O)CO,256054523_34273813_1733657,49,0
0.94,NC(=O)Cc1nc2c(nnn2C2COC2)c(=O)n1CC[C@H](O)CO,256054523_34273813_901948,49,0
0.94,NC(=O)NCc1nc2c(nnn2C2COC2)c(=O)n1CC[C@H](O)CO,256054523_34273813_1464311,49,0
0.938,COCc1ncc2c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(C(O)O)nc2n1,95883519_103523515_6660936,49,0
0.937,COc1cnc2c(=O)n(C(=O)CN3CCOCC3)c(CC(N)=O)nc2n1,84307806_20436848_901948,49,0
0.937,NC(=O)Cc1nc2c(nnn2C2COC2)c(=O)n1C(=O)c1ncc[nH]c1=O,256054523_8657_901948,49,0
0.937,NC(=O)NCc1nc2c(nnn2C2COC2)c(=O)n1CC[C@@H](O)CO,256054523_34273814_1464311,49,0
0.936,O=C([C@H]1[C@@H]2CNC[C@@H]21)n1c(C(O)O)nc2nc(CO)ncc2c1=O,40543678_103523515_6660936,49,0
0.936,O=C1C[C@H](C(=O)n2c(C(O)O)nc3nc(CO)ncc3c2=O)CN1,40543678_4301264_6660936,49,0
0.936,Nc1cc2c(=O)n(C(=O)[C@H]3NCCNC3=O)c(C(O)O)nc2cc1C(=O)O,330106_215366323_6660936,49,0
0.935,Cc1cnn2c1ncc1c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(C(O)O)nc12,39083799_4301264_6660936,49,0
0.935,COc1cncc2nc(C(O)O)n(C(=O)[C@@H]3CNC(=O)C3)c(=O)c12,35270322_4301264_6660936,49,0
0.933,CNC(=O)c1n[nH]c(-n2c([C@@H](CO)NC(C)=O)nc3c(nnn3C3COC3)c2=O)n1,256054523_19844301_158174,49,0
0.933,C[C@@H](NC(=O)CN)c1nc2c(nnn2C2COC2)c(=O)n1CC[C@H](O)CO,256054523_34273813_1605215,49,0
0.931,COC(=O)[C@H](O)Cc1nc2c(nnn2C2COC2)c(=O)n1C(=O)c1ncc[nH]c1=O,256054523_8657_14585674,49,0
0.93,CNC(=O)c1n[nH]c(-n2c([C@@H](O)CN)nc3c(nnn3C3COC3)c2=O)n1,256054523_19844301_2034711,49,0
0.93,NC(=O)Cc1nc2c(nnn2C2COC2)c(=O)n1C(=O)c1cnc[nH]c1=O,256054523_8672865_901948,49,0
0.929,NC[C@H](O)Cc1nc2c(nnn2C2COC2)c(=O)n1C(=O)c1ncc[nH]c1=O,256054523_8657_901811,49,0
0.929,NC(=O)Cc1nc2c(nnn2C2COC2)c(=O)n1-c1cc(=O)[nH]c(=O)[nH]1,256054523_967278_901948,49,0
0.929,Cn1c(=O)c2c(=O)n(Cc3nnn[nH]3)c(C(O)O)nc2n(C)c1=O,26895819_5183370_6660936,49,0
0.929,CNC(=S)NC(=N)n1c(CNC=O)nc2c(nnn2C2COC2)c1=O,256054523_33691246_1733657,49,0
0.928,N=C(N)NCc1nc2c(nnn2C2COC2)c(=O)n1CC[C@H](O)CO,256054523_34273813_895314,49,0
0.928,N[C@@H](CCO)c1nc2c(nnn2C2COC2)c(=O)n1CC[C@H](O)CO,256054523_34273813_895146,49,0
0.928,O=CNCc1nc2c(nnn2C2COC2)c(=O)n1CCc1nnn[nH]1,256054523_19090380_1733657,49,0
