score,SMILES,Name,idx,cycle
1.046,CNC(=O)c1n[nH]c(-n2c(CC[C@@H](N)C(N)=O)nc3cc(OC)ccc3c2=O)n1,1604577_19844301_2560808,19,0
1.038,COc1ccc2c(=O)n(CCN3CCNC3=O)c(CC[C@@H](N)C(N)=O)nc2c1,1604577_164791_2560808,19,0
1.032,NC(=O)[C@H](N)CCc1nc2cc(=O)[nH]cc2c(=O)n1CCN1CCNC1=O,14982074_164791_2560808,19,0
1.032,CNC(=O)c1n[nH]c(-n2c(CN3CCNCC3)nc3cc(OC)ccc3c2=O)n1,1604577_19844301_19735199,19,0
1.029,COc1ccc2c(=O)n(C(=O)CS(C)(=O)=O)c(CC[C@@H](N)C(N)=O)nc2c1,1604577_2165154_2560808,19,0
1.026,COc1ccc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(CC[C@@H](N)C(N)=O)nc2c1,1604577_4301264_2560808,19,0
1.023,Cn1nnc(-n2c(CN3CCNCC3)nc3c(nnn3C3COC3)c2=O)n1,256054523_16954943_19735199,19,0
1.02,Cn1ncc2c(=O)n(CCC(=O)NCC(=O)O)c(CN3CCNCC3)nc21,19850925_1575546_19735199,19,0
1.018,O=C1NCCN1CCn1c(CN2CCNCC2)nc2n[nH]nc2c1=O,4621099_164791_19735199,19,0
1.017,NC(=O)[C@H](N)CCc1nc2[nH]c(=O)ccc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,84252933_4301264_2560808,19,0
1.017,CNC(=O)c1n[nH]c(-n2c(CC[C@@H](N)C(N)=O)nc3cc(=O)[nH]cc3c2=O)n1,14982074_19844301_2560808,19,0
1.015,CNC(=O)c1n[nH]c(-n2c(CC[C@@H](N)C(N)=O)nc3nc(OC)cnc3c2=O)n1,84307806_19844301_2560808,19,0
1.014,NC(=O)[C@H](N)CCc1nc2[nH]c(=O)ccc2c(=O)n1CCN1CCNC1=O,84252933_164791_2560808,19,0
1.013,CNC(=O)c1n[nH]c(-n2c(CC[C@@H](N)C(N)=O)nc3cc(O)ccc3c2=O)n1,13352602_19844301_2560808,19,0
1.012,NC(=O)[C@H](N)CCc1nc2cc(O)ccc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,13352602_4301264_2560808,19,0
1.012,COc1ccc2c(=O)n(-c3ncn(CCO)n3)c(CN3CCNCC3)nc2c1,1604577_19088805_19735199,19,0
1.012,NC(=O)[C@H](N)CCc1nc2cc(=O)[nH]cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,14982074_4301264_2560808,19,0
1.009,COc1cc(OC)c2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(CC[C@@H](N)C(N)=O)nc2c1,21994738_4301264_2560808,19,0
1.008,O=C(O)CNC(=O)CCn1c(CN2CCNCC2)nc2nscc2c1=O,22861807_1575546_19735199,19,0
1.008,CNC(=O)c1n[nH]c(-n2c(CC[C@@H](N)C(N)=O)nc3cc(OC)cc(OC)c3c2=O)n1,21994738_19844301_2560808,19,0
1.008,COc1cnc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(CC[C@@H](N)C(N)=O)nc2n1,84307806_4301264_2560808,19,0
1.007,CCOC(=O)[C@@H](CO)n1c(CN2CCNCC2)nc2c(nnn2CC2CC2)c1=O,256050123_20230747_19735199,19,0
1.005,COc1cc(OC)c2c(=O)n(CCN3CCNC3=O)c(CC[C@@H](N)C(N)=O)nc2c1,21994738_164791_2560808,19,0
1.004,O=c1c2nnn(C3COC3)c2nc(CN2CCNCC2)n1CC1(O)COC1,256054523_74938389_19735199,19,0
1.004,CNC(=O)c1n[nH]c(-n2c(CC[C@@H](N)C(N)=O)nc3nc(N)ccc3c2=O)n1,39066311_19844301_2560808,19,0
1.003,O=C(O)CNC(=O)CCn1c(CN2CCNCC2)nc2ccccc2c1=O,47985_1575546_19735199,19,0
1.003,COc1ccc2c(=O)n(CCN3CCNC3=O)c(CC[C@@H](N)C(N)=O)nc2c1OC,36404812_164791_2560808,19,0
1.002,COc1cc2nc(CC[C@@H](N)C(N)=O)n(CCN3CCNC3=O)c(=O)c2cn1,95635282_164791_2560808,19,0
1.002,Cn1nnc(-n2c(CN3CCNCC3)nc3c(nnn3CC3CC3)c2=O)n1,256050123_16954943_19735199,19,0
1.001,COc1ccc2c(=O)n(C(=O)[C@H]3CNC(=O)C3)c(CC[C@@H](N)C(N)=O)nc2c1,1604577_4301265_2560808,19,0
1.001,COc1ccc2c(=O)n(-c3nnn(C)n3)c(CN3CCNCC3)nc2c1,1604577_16954943_19735199,19,0
0.999,O=c1c2nnn(C3COC3)c2nc(CN2CCNCC2)n1[C@@H]1COC[C@H]1O,256054523_12957829_19735199,19,0
0.999,NC(=O)[C@H](N)CCc1nc2nc(N)ccc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,39066311_4301264_2560808,19,0
0.999,COc1ccc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(CC[C@@H](N)C(N)=O)nc2c1OC,36404812_4301264_2560808,19,0
