score,SMILES,Name,idx,cycle
1.327,CNC(=O)CNC(=O)NC(=O)[C@H]1[C@@H]2COC[C@@H]21,1627164_102237175,96,0
1.326,CNC(=O)CNC(=O)NC(=O)[C@@H]1[C@@H]2COC[C@@H]21,1627164_100145351,96,0
1.326,CNC(=O)CNC(=O)NC(=O)C1[C@H]2COC[C@@H]12,1627164_38887530,96,0
1.326,CNC(=O)CNC(=O)NC(=O)C1[C@H]2COC[C@H]12,1627164_100008578,96,0
1.326,CNC(=O)CNC(=O)NC(=O)C1[C@@H]2COC[C@@H]12,1627164_100008582,96,0
1.319,CNC(=O)CNC(=O)NC(=O)c1ccnnc1N,1627164_4202687,96,0
1.302,CNC(=O)CNC(=O)NC(=O)c1ccnnc1O,1627164_20357821,96,0
1.298,CNC(=O)CNC(=O)NC(=O)c1cnncc1N,1627164_39083039,96,0
1.285,CNC(=O)CNC(=O)NC(=O)c1cnnn1C,1627164_62298114,96,0
1.27,CNC(=O)CNC(=O)NC(=O)c1cnnc(N)c1,1627164_82837321,96,0
1.265,CNC(=O)CNC(=O)NC(=O)c1n(C)cc[n+]1C,1627164_15783138,96,0
1.263,CNC(=O)CNC(=O)NC(=O)c1cnon1,1627164_1295964,96,0
1.257,CCn1nncc1C(=O)NC(=O)NCC(=O)NC,1627164_20438778,96,0
1.256,CNC(=O)CNC(=O)NC(=O)[C@H]1C[C@H](O)C1,1627164_100077688,96,0
1.253,CNC(=O)CNC(=O)NC(=O)c1cnn(C)n1,1627164_82522260,96,0
1.253,CNC(=O)CNC(=O)NC(=O)C1=CON(C)C1,1627164_96328288,96,0
1.253,CNC(=O)CNC(=O)NC(=O)c1c(N)cnn1C,1627164_2534273,96,0
1.252,CNC(=O)CNC(=O)NC(=O)[C@]1(N)C[C@@H](OC)C1,1627164_953039113,96,0
1.251,CNC(=O)CNC(=O)NC(=O)c1ncnnc1N,1627164_39083028,96,0
1.249,CNC(=O)CNC(=O)NC(=O)[C@@H]1CCOC[C@@H]1N,1627164_44137487,96,0
1.245,CNC(=O)CNC(=O)NC(=O)[C@H]1C[C@@H]1C(=O)OC,1627164_39240025,96,0
1.244,CNC(=O)CNC(=O)NC(=O)C12CC(O)(C1)C2,1627164_95347473,96,0
1.244,CNC(=O)CNC(=O)NC(=O)c1[nH]c(=O)oc1C,1627164_84233009,96,0
1.243,CNC(=O)CNC(=O)NC(=O)c1c(N)ncn1C,1627164_77271318,96,0
1.243,CNC(=O)CNC(=O)NC(=O)C1=CCCNC1,1627164_3872753,96,0
1.238,CNC(=O)CNC(=O)NC(=O)c1cnc(N)o1,1627164_38537161,96,0
1.238,CNC(=O)CNC(=O)NC(=O)c1cncnc1N,1627164_967326,96,0
1.238,CNC(=O)CNC(=O)NC(=O)C1=CCNCC1,1627164_3872953,96,0
1.237,CNC(=O)CNC(=O)NC(=O)c1ncnn1C,1627164_40447982,96,0
1.237,CNC(=O)CNC(=O)NC(=O)C1=NNC(=O)CC1,1627164_153007,96,0
1.235,COC(=O)[C@@H](O)NC(=O)NC(=O)[C@@H]1[C@@H]2COC[C@@H]21,2025414_100145351,96,0
