score,SMILES,Name,idx,cycle
1.116,Cn1cnc2c(=O)n(C[C@H]3COC[C@@H]3O)c(CNC=O)nc21,3985038_76570824_1733657,42,0
1.114,NC(=O)Cc1nc2c(nnn2CC2CC2)c(=O)n1C[C@H]1CNCCO1,256050123_4343734_901948,42,0
1.11,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C[C@H]1CNCCO1,38700997_4343734_901948,42,0
1.109,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C[C@H]1CNCCO1,38700997_4343734_1733657,42,0
1.109,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C[C@H]1COC[C@@H]1O,38700997_76570824_1733657,42,0
1.108,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C(=O)[C@H]1CCN1,38700997_13375224_1733657,42,0
1.107,Cn1cnc2c(=O)n(C(=O)[C@H]3CCN3)c(CNC=O)nc21,3985038_13375224_1733657,42,0
1.107,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C[C@H]1COC[C@@H]1O,38700997_76570824_901948,42,0
1.105,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C(=O)[C@H]1CCN1,38700997_13375224_901948,42,0
1.104,NCC(=O)NCCc1nc2c(nnc3ccnn32)c(=O)n1C[C@H]1CNCCO1,38700997_4343734_1637970,42,0
1.103,O=CNCc1nc2c(nnn2CC2CC2)c(=O)n1C1[C@H]2CS(=O)(=O)C[C@H]12,256050123_211858069_1733657,42,0
1.103,NC(=O)Cc1nc2c(nnn2CC2CC2)c(=O)n1C1[C@H]2CS(=O)(=O)C[C@H]12,256050123_211858069_901948,42,0
1.102,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C[C@@H]1CNCCO1,38700997_1296004_1733657,42,0
1.102,Cn1cnc2c(=O)n(C[C@H]3CNCCO3)c(CC(N)=O)nc21,3985038_4343734_901948,42,0
1.101,Cn1cnc2c(=O)n(C[C@H]3CNCCO3)c(CNC=O)nc21,3985038_4343734_1733657,42,0
1.1,O=c1c2nnn(CC3CC3)c2nc(C(O)O)n1C[C@H]1CNCCO1,256050123_4343734_6660936,42,0
1.1,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C[C@@H]1CNCCO1,38700997_1296004_901948,42,0
1.097,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C1[C@H]2CS(=O)(=O)C[C@H]12,38700997_211858069_1733657,42,0
1.096,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C(=O)[C@@H]1CNC(=O)C1,38700997_4301264_901948,42,0
1.095,O=c1c2nnc3ccnn3c2nc(C(O)O)n1C[C@H]1COC[C@@H]1O,38700997_76570824_6660936,42,0
1.093,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C(=O)[C@@H]1CCC(=O)N1,38700997_4403946_1733657,42,0
1.092,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C1[C@H]2CS(=O)(=O)C[C@H]12,38700997_211858069_901948,42,0
1.092,NC(=O)Cc1nc2c(nnc3ccnn32)c(=O)n1C(=O)[C@@H]1CCC(=O)N1,38700997_4403946_901948,42,0
1.09,O=CNCc1nc2c(nnc3ccnn32)c(=O)n1C(=O)[C@H]1CNC(=O)C1,38700997_4301265_1733657,42,0
1.089,O=c1c2nnc3ccnn3c2nc(C(O)O)n1C[C@H]1CNCCO1,38700997_4343734_6660936,42,0
1.088,O=c1c2nnc3ccnn3c2nc(C(O)O)n1C[C@@H]1CNCCO1,38700997_1296004_6660936,42,0
1.086,O=C([C@H]1CCN1)n1c(C(O)O)nc2c(nnn2CC2CC2)c1=O,256050123_13375224_6660936,42,0
