score,SMILES,Name,idx,cycle
0.842,CC(=O)Nc1ccc2nc([C@H](N)c3nnn[nH]3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_3995585,31,0
0.842,CC(=O)Nc1ccc2nc(Cc3nnn[nH]3)n(CC(=O)N[C@@H](C)C(=O)O)c(=O)c2c1,4640612_1730665_5178980,31,0
0.84,COC(=O)c1ccc2c(=O)n(CCC(=O)NCC(=O)O)c(Cc3nnn[nH]3)nc2c1,14985559_1575546_5178980,31,0
0.832,COC(=O)c1ccc2c(=O)n(CC(=O)NCCC(=O)O)c(C3(O)CNC3)nc2c1,14985559_1637970_95532446,31,0
0.83,CC(=O)Nc1ccc2nc(C3(O)COC3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_96028244,31,0
0.83,CC(=O)Nc1ccc2nc(Cn3cnnn3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_967442,31,0
0.829,CC(=O)Nc1ccc2nc(Cn3ncnn3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_31319659,31,0
0.828,CC(=O)Nc1ccc2nc([C@]3(O)C[C@H](O)C3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_1083812835,31,0
0.827,CC(=O)Nc1ccc2nc(Cc3nnn[nH]3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_5178980,31,0
0.825,CC(=O)Nc1ccc2nc([C@@H](O)CCO)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_2559503,31,0
0.824,COC(=O)[C@H](O)Cc1nc2c(cnn2C)c(=O)n1CCC(=O)NCC(=O)O,19850925_1575546_14585674,31,0
0.823,CC(=O)Nc1ccc2nc([C@H](O)[C@H](O)CO)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_901063,31,0
0.82,COC(=O)c1ccc2nc(Cn3cnnn3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,14985552_1637970_967442,31,0
0.82,CC(=O)Nc1ccc2nc(Cn3cnnn3)n(CCC(=O)NCC(=O)O)c(=O)c2c1,4640612_1575546_967442,31,0
0.818,COC(=O)c1ccc2c(=O)n(CC(=O)NCCC(=O)O)c([C@]3(O)C[C@H](O)C3)nc2c1,14985559_1637970_1083812835,31,0
0.818,CC(=O)Nc1ccc2nc(Cn3cnnc3N)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_227173267,31,0
0.818,COC(=O)c1ccc2nc(Cn3ncnn3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,14985552_1637970_31319659,31,0
0.817,COC(=O)c1ccc2nc(C3(O)COC3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,14985552_1637970_96028244,31,0
0.815,O=C(O)CCNC(=O)Cn1c(CN2CCNCC2)nc2cnn(CC(F)F)c2c1=O,223249297_1637970_19735199,31,0
0.814,Nc1ccc2nc([C@]3(O)C[C@H](O)C3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4880181_1637970_1083812835,31,0
0.814,CC(=O)Nc1ccc2nc([C@@H]3CNC(=O)N3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_2140996,31,0
0.814,O=C(O)CCNC(=O)Cn1c(=O)c2cc(O)ccc2nc1[C@]1(O)C[C@H](O)C1,2166823_1637970_1083812835,31,0
0.812,O=C(O)CCNC(=O)Cn1c(C2(O)COC2)nc2ccc(C(=O)O)cc2c1=O,33494531_1637970_96028244,31,0
0.81,CC(=O)Nc1ccc2nc(C3(O)CC(N)C3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_114118812,31,0
0.81,CC(=O)Nc1ccc2nc([C@@H]3NCC[C@H]3O)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_895590,31,0
0.81,COC(=O)c1ccc2c(=O)n(CC(=O)NCCC(=O)O)c([C@H](N)c3nnn[nH]3)nc2c1,14985559_1637970_3995585,31,0
0.809,CC(C)n1ncc2nc(CN3CCNCC3)n(CC(=O)NCCC(=O)O)c(=O)c21,223249126_1637970_19735199,31,0
0.808,COC(=O)c1ccc2nc([C@@H](CO)NC(N)=O)n(CC(=O)NCCC(=O)O)c(=O)c2c1,14985552_1637970_2522564,31,0
0.807,COC(=O)CNC(=O)Cn1c([C@H](N)c2nnn[nH]2)nc2ccc(NC(C)=O)cc2c1=O,4640612_2168344_3995585,31,0
0.807,N[C@H](c1nnn[nH]1)c1nc2ccc(O)cc2c(=O)n1CC(=O)NCCC(=O)O,2166823_1637970_3995585,31,0
0.806,COC(=O)c1ccc2nc(Cc3nnn[nH]3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,14985552_1637970_5178980,31,0
0.806,COC(=O)c1ccc2nc([C@]3(O)C[C@H](O)C3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,14985552_1637970_1083812835,31,0
0.806,COc1ccc2nc(Cc3nnn[nH]3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,1715572_1637970_5178980,31,0
0.805,Nc1ccc2nc([C@H](N)c3nnn[nH]3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4880181_1637970_3995585,31,0
0.805,Cn1nc(CC(=O)O)c2c(=O)n(CC(=O)NCCC(=O)O)c(CN3CCNCC3)nc21,1857793238_1637970_19735199,31,0
0.804,COC(=O)c1ccc2c(=O)n(CC(=O)NCCC(=O)O)c(C3(O)COC3)nc2c1,14985559_1637970_96028244,31,0
0.803,COc1ccc2nc([C@H](N)c3nnn[nH]3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,1715572_1637970_3995585,31,0
0.802,COC(=O)c1ccc2c(=O)n(CC(=O)NCCC(=O)O)c(CN3CCNCC3)nc2c1,14985559_1637970_19735199,31,0
0.802,CC(=O)Nc1ccc2nc(Cn3nnc(N)n3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4640612_1637970_4294607,31,0
0.802,CC(=O)Nc1ccc2nc(CC(N)=O)n(CCC(=O)NCC(=O)O)c(=O)c2c1,4640612_1575546_901948,31,0
0.802,COCc1ncc2c(=O)n(CCC(=O)NCC(=O)O)c(Cc3nnn[nH]3)nc2n1,95883519_1575546_5178980,31,0
0.801,COC(=O)c1ccc2c(=O)n(CCC(=O)NCC(=O)O)c(C[C@@H](O)C(=O)OC)nc2c1,14985559_1575546_14585674,31,0
0.801,CC(=O)Nc1ccc2nc([C@@H]3CNC(=O)N3)n(CCC(=O)NCC(=O)O)c(=O)c2c1,4640612_1575546_2140996,31,0
0.8,COC(=O)CNC(=O)Cn1c(Cn2cnnc2N)nc2ccc(NC(C)=O)cc2c1=O,4640612_2168344_227173267,31,0
0.799,COCc1ncc2c(=O)n(CCC(=O)NCC(=O)O)c(C[C@@H](N)C(=O)OC)nc2n1,95883519_1575546_2560988,31,0
