score,SMILES,Name,idx,cycle
0.789,COCCNC(=O)Cn1c(CN(C)CCO)nc2cc(OC)ccc2c1=O,1604577_4218734_11862698,58,0
0.78,COC(=O)CNC(=O)Cn1c(CN(C)CCO)nc2cc(OC)ccc2c1=O,1604577_2168344_11862698,58,0
0.776,COc1ccc2c(=O)n(CCC(=O)NCC(=O)O)c(CN3CCNCC3)nc2c1,1604577_1575546_19735199,58,0
0.774,COC(=O)CNC(=O)Cn1c(CN(C)CCO)nc2[nH]c(=O)ccc2c1=O,84252933_2168344_11862698,58,0
0.769,COCCNC(=O)Cn1c(CN(C)CCO)nc2[nH]c(=O)ccc2c1=O,84252933_4218734_11862698,58,0
0.766,COC(=O)CNC(=O)Cn1c(CN(C)CCO)nc2cc(O)ccc2c1=O,13352602_2168344_11862698,58,0
0.765,COC(=O)CNC(=O)Cn1c(CN(C)CCO)nc2cc(=O)[nH]cc2c1=O,14982074_2168344_11862698,58,0
0.76,COCCNC(=O)Cn1c(CN(C)CCO)nc2cc(O)ccc2c1=O,13352602_4218734_11862698,58,0
0.759,COC(=O)c1ccc2c(=O)n(C(=O)[C@@H]3CCC(=O)N3)c(CN(C)CCO)nc2c1,14985559_4403946_11862698,58,0
0.756,COCCNC(=O)Cn1c(CN(C)CCO)nc2cc(=O)[nH]cc2c1=O,14982074_4218734_11862698,58,0
0.755,COC(=O)c1ccc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(CN(C)CCO)nc2c1,14985559_4301264_11862698,58,0
0.749,COC(=O)CNC(=O)Cn1c(CN(C)CCO)nc2nc(N)ccc2c1=O,39066311_2168344_11862698,58,0
0.748,CN(CCO)Cc1nc2c(sc3ncncc32)c(=O)n1C(=O)[C@@H]1CCC(=O)N1,35269739_4403946_11862698,58,0
0.748,COC(=O)CNC(=O)Cn1c(CN2CCNCC2)nc2cc(OC)ccc2c1=O,1604577_2168344_19735199,58,0
0.746,COCCNC(=O)Cn1c(CN2CCNCC2)nc2cc(OC)ccc2c1=O,1604577_4218734_19735199,58,0
0.745,COC(=O)CNC(=O)Cn1c(CN(C)CCO)nc2c(OC)c(OC)ccc2c1=O,36404812_2168344_11862698,58,0
0.745,COc1ccc2c(=O)n(CC(=O)NCCC(=O)O)c(CN(C)CCO)nc2c1,1604577_1637970_11862698,58,0
0.744,COCCNC(=O)Cn1c(CN(C)CCO)nc2cc(OC)ncc2c1=O,95635282_4218734_11862698,58,0
0.744,COC(=O)c1ccc2c(=O)n(CCN3CCNC3=O)c(CN(C)CCO)nc2c1,14985559_164791_11862698,58,0
0.743,COc1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(CN(C)CCO)nc2c1,1604577_203414649_11862698,58,0
0.743,COc1ccc2c(=O)n(CCC(=O)NCC(=O)O)c([C@H]3CNCCN3C)nc2c1,1604577_1575546_89223304,58,0
0.743,COC(=O)c1ccc2c(=O)n(C(=O)[C@@H]3CNC(=O)C3)c(CN3CCNCC3)nc2c1,14985559_4301264_19735199,58,0
