score,SMILES,Name,idx,cycle
0.957,COC(=O)[C@@H]1C[C@H]1C(=O)Nc1cn(CC(=O)O)nn1,82409812_39240023,12,0
0.956,C[C@@H]1C(=O)N(C)C(=O)[C@H]1NC(=O)C[C@@H]1COCCO1,104242734_62153217,12,0
0.95,O=C(C[C@@H]1COCCO1)N[C@H]1CCN(CCF)C1=O,306262795_62153217,12,0
0.949,CC(=O)N1CCC(NC(=O)[C@H]2[C@@H]3COC[C@@H]32)CC1,2530002_102237175,12,0
0.947,CC(=O)N1CCC(NC(=O)C2[C@H]3COC[C@@H]23)CC1,2530002_38887530,12,0
0.945,CCO[C@H]1CN(C)C[C@@H]1NC(=O)C[C@@H]1COCCO1,33414674_62153217,12,0
0.944,CN1CCC[C@H](NC(=O)C[C@@H]2COCCO2)C1=O,34425124_62153217,12,0
0.942,COC(=O)[C@H]1C[C@@H]1C(=O)N[C@@H]1C(=O)N(C)C(=O)[C@@H]1C,104242729_39240025,12,0
0.942,C[C@@H]1C(=O)N(C)C(=O)[C@H]1NC(=O)CCn1ccnn1,104242734_12505846,12,0
0.94,C[C@H]1C(=O)N(C)C(=O)[C@H]1NC(=O)C[C@@H]1COCCO1,104242729_62153217,12,0
0.938,C[C@H]1C(=O)N(C)C(=O)[C@H]1NC(=O)C[C@@H]1COCCN1,104242729_2580798,12,0
0.938,O=C(C[C@H]1COCCO1)N[C@H]1CCN(CCF)C1=O,306262795_28714545,12,0
0.937,COC(=O)[C@H]1C[C@@H]1C(=O)N[C@@H]1C(=O)N(C)C(=O)[C@H]1C,104242734_39240025,12,0
0.936,C[C@@H]1C(=O)N(C)C(=O)[C@H]1NC(=O)C[C@@H]1COCCN1,104242734_2580798,12,0
0.936,CN1OC[C@H](NC(=O)C[C@H]2COCCO2)C1=O,3641268_28714545,12,0
0.936,CN1OC[C@H](NC(=O)C[C@@H]2COCCO2)C1=O,3641268_62153217,12,0
0.933,CN1C(=O)C[C@H](NC(=O)C[C@@H]2COCCN2)C1=O,31992613_2580798,12,0
0.93,CCO[C@H]1CN(C)C[C@@H]1NC(=O)C[C@H]1COCCO1,33414674_28714545,12,0
0.929,CN1CCC[C@H](NC(=O)CO[C@@H]2CCOC2)C1=O,34425124_72266691,12,0
0.928,Cn1cc(C(=O)NC(=O)CN2CCCC2=O)nn1,82258750_4204933,12,0
0.927,CN1C(=O)C[C@H](NC(=O)CO[C@@H]2CCOC2)C1=O,31992613_72266691,12,0
0.926,CN1OC[C@H](NC(=O)CCn2ccnn2)C1=O,3641268_12505846,12,0
0.926,CCO[C@H]1CN(C)C[C@@H]1NC(=O)[C@H]1[C@@H]2COC[C@@H]21,33414674_102237175,12,0
0.926,CCO[C@H]1CN(C)C[C@@H]1NC(=O)C1[C@H]2COC[C@@H]12,33414674_38887530,12,0
0.926,CC(=O)N1CCC(NC(=O)[C@@H]2[C@@H]3COC[C@@H]32)CC1,2530002_100145351,12,0
0.924,C[C@@H]1C(=O)N(C)C(=O)[C@H]1NC(=O)C[C@@H]1COC[C@H]1O,104242734_76577165,12,0
0.923,CN1C(=O)C[C@H](NC(=O)C[C@H]2COCCN2)C1=O,31992613_15446586,12,0
0.922,CCO[C@H]1CN(C)C[C@@H]1NC(=O)C1[C@H]2COC[C@H]12,33414674_100008578,12,0
0.921,CCO[C@H]1CN(C)C[C@@H]1NC(=O)C1[C@@H]2COC[C@@H]12,33414674_100008582,12,0
0.921,CCO[C@H]1CN(C)C[C@@H]1NC(=O)[C@@H]1C[C@H]1C(=O)OC,33414674_39240023,12,0
0.921,CCO[C@H]1CN(C)C[C@@H]1NC(=O)[C@@H]1[C@@H]2COC[C@@H]21,33414674_100145351,12,0
0.918,CCO[C@H]1CN(C)C[C@@H]1NC(=O)C[C@@H]1COC[C@H]1O,33414674_76577165,12,0
0.918,CN1OC[C@H](NC(=O)CO[C@@H]2CCOC2)C1=O,3641268_72266691,12,0
0.917,CN1C[C@H](NC(=O)CCn2ccnn2)C(=O)N1,90225658_12505846,12,0
0.916,COC(=O)[C@H]1C[C@@H]1C(=O)N[C@H]1CCCN(C)C1=O,34425124_39240025,12,0
