score,SMILES,Name,idx,cycle
1.406,CN1CCN=C1NC(=O)C1=NNC(=O)C1,3075393_19702352,60,0
1.402,CN(C)C(=O)NC(=O)C1=NNC(=O)C1,1665828_19702352,60,0
1.398,CN(C)C(=N)NC(=O)C1=NNC(=O)C1,100020027_19702352,60,0
1.364,O=C1CC(C(=O)NC(=O)CF)=NN1,5177774_19702352,60,0
1.363,COC(=N)NC(=O)C1=NNC(=O)C1,4682890_19702352,60,0
1.347,CCOC(=O)[C@H](C)NC(=O)C1=NNC(=O)C1,54954749_19702352,60,0
1.347,CC(=O)CNC(=O)C1=NNC(=O)C1,4658570_19702352,60,0
1.336,C[C@@H](CNC(=O)C1=NNC(=O)C1)N(C)C,19794303_19702352,60,0
1.334,C[C@H](CNC(=O)C1=NNC(=O)C1)N(C)C,19794304_19702352,60,0
1.329,COCC(=O)NCC1=NNC(=O)C1,100648806_1683467,60,0
1.329,CN(C)C(=O)NC(=O)c1cc(N)[nH]n1,1665828_9696391,60,0
1.324,CN1CCN=C1NC(=O)c1cc(N)[nH]n1,3075393_9696391,60,0
1.318,CO[C@H](C)CNC(=O)C1=NNC(=O)C1,12137833_19702352,60,0
1.317,COCC(=N)NC(=O)C1=NNC(=O)C1,1439400_19702352,60,0
1.317,COC(=O)C1(NC(=O)C2=NNC(=O)C2)COC1,87548165_19702352,60,0
1.314,CCNC(=O)NC(=O)C1=NNC(=O)C1,1684574_19702352,60,0
1.314,NCC1(C(=O)NCC2=NNC(=O)C2)CC1,100648806_13643110,60,0
1.313,COCC(=S)NC(=O)C1=NNC(=O)C1,19479038_19702352,60,0
1.312,COCCC(=N)NC(=O)C1=NNC(=O)C1,2547501_19702352,60,0
1.312,COCC(=O)NC(=O)C1=NNC(=O)C1,1592381_19702352,60,0
1.312,CN1CCN=C1NC(=O)c1n[nH]c(O)n1,3075393_4343380,60,0
1.311,CNC(=N)NC(=O)C1=NNC(=O)C1,4658576_19702352,60,0
1.311,C[C@H]1C[C@]1(N)C(=O)NCC1=NNC(=O)C1,100648806_13516581,60,0
1.31,CNC1(C(=O)NCC2=NNC(=O)C2)CC1,100648806_1647034,60,0
1.309,O=C1CC(C(=O)NC2(C(=O)O)CC2)=NN1,895536_19702352,60,0
1.308,O=C1CC(CNC(=O)C2(O)CC2)=NN1,100648806_2539397,60,0
1.307,Nc1cc(C(=O)NC(=O)CF)n[nH]1,5177774_9696391,60,0
1.307,CN(C)C(=O)NC(=O)c1n[nH]c(O)n1,1665828_4343380,60,0
1.307,O=C1CC(CNC(=O)C2(CO)CC2)=NN1,100648806_36466063,60,0
1.307,CN1CC(NC(=O)C2=NNC(=O)C2)C1,22927605_19702352,60,0
1.306,CN(C)CC(=O)NCC1=NNC(=O)C1,100648806_895466,60,0
1.306,O=C1CC(C(=O)NC(=O)C2(CO)CC2)=NN1,29865950_19702352,60,0
1.306,CN1CCN=C1NC(=O)c1n[nH]c(N)n1,3075393_1239568,60,0
1.304,CN(C)C(=O)NC(=O)c1n[nH]c(N)n1,1665828_1239568,60,0
